t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
3.308,-0.4206545418460023,1.9552620684768398,-1.4043113243665153,1.7752083703715458,-2.9296829467405394,-7.672940592714438,-0.6760117103981144,0.908834718700803
3.309,-0.4193337651160031,1.9555457533470386,-1.4028257189300861,1.7745938901818379,-2.930358396284449,-7.672027428416381,-0.6748872082977195,0.9174940815873225
3.31,-0.41801499804356457,1.9558280756269553,-1.4013397278709014,1.7739696809623295,-2.9310327204887465,-7.671105602358295,-0.6737610110287624,0.9261582945938058
3.311,-0.41669824554159335,1.9561090389246092,-1.3998533318007473,1.7733357466668085,-2.9317059176356763,-7.670175109688419,-0.6726330736917793,0.9348273615512458
3.312,-0.4153835126053677,1.9563886468326344,-1.3983665111825778,1.772692091317414,-2.9323779859625283,-7.669235945550683,-0.671503351331645,0.9435012866643717
3.313,-0.41407080431277915,1.9566669029284898,-1.3968792463305304,1.772038719005665,-2.933048923661547,-7.668288105084377,-0.6703717989377752,0.9521800745124278
3.314,-0.4127601258245324,1.9569438107746773,-1.395391517409897,1.7713756338934834,-2.9337187288798616,-7.667331583423802,-0.6692383714442984,0.9608637300501942
3.315,-0.4114514823841851,1.9572193739189934,-1.3939033044369082,1.7707028402141116,-2.934387399719496,-7.666366375697757,-0.6681030237300972,0.9695522586101261
3.316,-0.41014487931851085,1.9574935958947104,-1.3924145872788927,1.7700203422732235,-2.9350549342372143,-7.6653924770292985,-0.6669657106190988,0.9782456659023215
3.317,-0.40884032203743026,1.9577664802208485,-1.3909253456539385,1.769328144449801,-2.935721330444588,-7.664409882535138,-0.6658263868802472,0.9869439580173494
3.318,-0.4075378160345815,1.9580380304023115,-1.3894355591312744,1.7686262511972668,-2.9363865863077336,-7.6634185873254435,-0.664685007227964,0.995647141425029
3.319,-0.4062373668869882,1.9583082499302111,-1.3879452071306755,1.7679146670444552,-2.9370506997475117,-7.662418586503258,-0.6635415263219046,1.0043552229785493
3.32,-0.4049389802555721,1.9585771422820133,-1.386454268922776,1.7671933965967133,-2.9377136686392955,-7.661409875164231,-0.6623958987673775,1.013068209913644
3.321,-0.4036426618852946,1.9588447109217602,-1.3849627236289677,1.766462444536852,-2.938375490812928,-7.660392448396098,-0.661248079115484,1.0217861098501337
3.322,-0.4023484176052023,1.9591109593003122,-1.3834705502212314,1.765721815626282,-2.939036164052726,-7.6593663012783235,-0.660098021863172,1.0305089307936368
3.323,-0.4010562533286242,1.9593758908555567,-1.3819777275221148,1.7649715147060747,-2.9396956860974095,-7.6583314288816835,-0.6589456814534195,1.0392366811365779
3.324,-0.3997661750469526,1.959639509013923,-1.380484234204609,1.7642115467310406,-2.940354054643303,-7.657287826300172,-0.6577910112796282,1.0479693963957228
3.325,-0.3984781887107388,1.959901817214783,-1.3789900487091016,1.7634419169741717,-2.9410112674050284,-7.656235488833342,-0.6566339629413419,1.056707165763011
3.326,-0.39719230026565433,1.9601628189029805,-1.3774951492472454,1.762662630856043,-2.941667322097145,-7.655174411818815,-0.6554744913830315,1.06544999403625
3.327,-0.39590851576039476,1.960422517506979,-1.3759995138946353,1.7618736938483426,-2.9423222163791056,-7.654104590554862,-0.6543125516776295,1.074197880418706
3.328,-0.3946268413488156,1.9606809164387398,-1.3745031205932399,1.7610751114778043,-2.9429759478541992,-7.653026020303173,-0.6531480987737553,1.082950825123476
3.329,-0.39334728328917573,1.9609380190941847,-1.37300594715057,1.76026688932882,-2.9436285140699723,-7.651938696289668,-0.6519810874995564,1.091708829353282
3.33,-0.3920698479433972,1.9611938288536503,-1.371507971238861,1.759449033046026,-2.9442799125186383,-7.6508426137052785,-0.6508114725664533,1.100471895280662
3.331,-0.39079454177634676,1.9614483490823345,-1.370009170394281,1.758621548336868,-2.9449301406374766,-7.649737767706702,-0.6496392085727852,1.1092400260286233
3.332,-0.38952137135513104,1.9617015831307314,-1.3685095220161516,1.757784440974132,-2.945579195809223,-7.64862415341712,-0.6484642500073644,1.1180132256516673
3.333,-0.38825034334842545,1.9619535343350591,-1.3670090033662041,1.7569377167984548,-2.946227075362443,-7.647501765926895,-0.6472865512529362,1.1267914991172487
3.334,-0.38698146452580723,1.9622042060176768,-1.3655075915678412,1.7560813817208099,-2.946873776571901,-7.646370600294236,-0.6461060665895489,1.1355748522876135
3.335,-0.3857147417571178,1.962453601487495,-1.3640052636054276,1.7552154417249612,-2.9475192966589163,-7.645230651545824,-0.6449227501978297,1.1443632919020748
3.336,-0.38445018201184034,1.9627017240403757,-1.3625019963235996,1.754339902869903,-2.948163632791707,-7.64408191467743,-0.643736556162177,1.1531568255596414
3.337,-0.3831877923584978,1.962948576959524,-1.3609977664265924,1.753454771292263,-2.9488067820857267,-7.64292438465448,-0.6425474384738628,1.1619554617020567
3.338,-0.38192757996406956,1.9631941635158732,-1.3594925504775932,1.7525600532087016,-2.9494487416039874,-7.64175805641262,-0.6413553510340534,1.170759209597199
