"t","x1","y1","x2","y2","theta1","theta2","omega1","omega2"
0,2.44929359829471e-16,2,0.999999682931835,1.99920367328927,3.14159265358979,1.57,0.001,0.001
0.001000100010001,-1.99889099736682e-06,1.999999999999,0.999997680926847,1.99919977240109,3.14159365303529,1.56999609911158,0.000998691111217064,-0.00880097706864717
0.002000200020002,-3.99512408375213e-06,1.99999999999601,0.999995673634489,1.99918606956666,3.14159465115184,1.56998239627568,0.000997342352019686,-0.0186019541637109
0.003000300030003,-5.98857146424528e-06,1.99999999999103,0.999993660779605,1.99916256477648,3.14159564787553,1.56995889148246,0.00099590568364195,-0.0284029313144148
0.004000400040004,-7.97904424993981e-06,1.99999999998408,0.999991641859904,1.99912925803108,3.14159664311192,1.56992558473186,0.000994339071812911,-0.0382039085511121
0.005000500050005,-9.96619950626414e-06,1.99999999997517,0.999989616238907,1.99908614933123,3.14159763668955,1.56988247602376,0.000992586470715277,-0.0480048859221226
0.006000600060006,-1.1949624831548e-05,1.9999999999643,0.999987583061367,1.99903323867801,3.14159862840221,1.56982956535801,0.000990601841764742,-0.0578058634805492
0.007000700070007,-1.39288084138633e-05,1.9999999999515,0.999985541283212,1.99897052607283,3.141599617994,1.56976685273438,0.000988337144156693,-0.0676068412949098
0.008000800080008,-1.59031420126392e-05,1.99999999993677,0.999983489668565,1.9988980115175,3.1416006051608,1.56969433815258,0.000985744336119286,-0.0774078194506627
0.009000900090009,-1.78719212926172e-05,1.99999999992015,0.999981426789406,1.99881569501431,3.14160158955044,1.56961202161221,0.000982775374830103,-0.0872087980530273
0.01000100010001,-1.98343458256273e-05,1.99999999990165,0.999979351025577,1.99872357656613,3.14160257076271,1.56951990311277,0.000979382216246192,-0.0970097772298043
0.011001100110011,-2.17895190817065e-05,1.9999999998813,0.999977260564783,1.99862165617645,3.14160354834933,1.5694179826536,0.000975516814950248,-0.106810757134196
0.012001200120012,-2.37364484282104e-05,1.99999999985915,0.999975153402599,1.99850993384954,3.14160452181401,1.56930626023389,0.000971131123995941,-0.116611737947626
0.013001300130013,-2.56740451289253e-05,1.99999999983521,0.99997302734247,1.99838840959056,3.14160549061236,1.56918473585263,0.000966177094753553,-0.126412719882554
0.014001400140014,-2.76011243396271e-05,1.99999999980954,0.999970879995711,1.99825708340566,3.14160645415196,1.56905340950858,0.000960606676755963,-0.136213703185295
0.015001500150015,-2.9516405101864e-05,1.9999999997822,0.999968708781522,1.99811595530213,3.14160741179234,1.56891228120022,0.000954371817545017,-0.146014688138833
0.016001600160016,-3.14185103411806e-05,1.99999999975322,0.999966510926979,1.9979650252886,3.14160836284496,1.56876135092576,0.000947424462518304,-0.155815675065637
0.017001700170017,-3.33059668626765e-05,1.99999999972268,0.99996428346705,1.99780429337511,3.14160930657323,1.56860061868303,0.00093971655477637,-0.165616664330467
0.018001800180018,-3.51772053447893e-05,1.99999999969064,0.99996202324459,1.99763375957339,3.14161024219247,1.5684300844695,0.000931200034970415,-0.175417656343191
0.019001900190019,-3.70305603348538e-05,1.99999999965718,0.999959726910357,1.99745342389694,3.14161116886996,1.5682497482822,0.000921826841150493,-0.185218651561588
0.02000200020002,-3.8864270244661e-05,1.99999999962239,0.999957390923007,1.99726328636132,3.14161208572492,1.56805961011766,0.00091154890861425,-0.195019650494158
0.021002100210021,-4.06764773442409e-05,1.99999999958636,0.999955011549107,1.9970633469843,3.14161299182847,1.56785966997191,0.000900318169756235,-0.204820653702923
0.022002200220022,-4.24652277556452e-05,1.99999999954918,0.999952584863137,1.99685360578609,3.14161388620367,1.56764992784035,0.000888086553917809,-0.214621661806232
0.023002300230023,-4.42284714458423e-05,1.99999999951096,0.999950106747503,1.9966340627896,3.14161476782552,1.56743038371776,0.0008748059872377,-0.224422675481558
0.024002400240024,-4.59640622231638e-05,1.99999999947183,0.999947572892535,1.99640471802063,3.14161563562091,1.56720103759819,0.000860428392503217,-0.234223695468297
0.025002500250025,-4.76697577257589e-05,1.9999999994319,0.999944978796501,1.99616557150818,3.14161648846866,1.56696188947496,0.000844905689002164,-0.244024722570561
0.026002600260026,-4.93432194180416e-05,1.99999999939131,0.999942319765615,1.99591662328467,3.1416173251995,1.56671293934049,0.000828189792375495,-0.25382575765997
0.027002700270027,-5.0982012583585e-05,1.99999999935021,0.999939590914038,1.99565787338623,3.14161814459609,1.56645418718635,0.000810232614470725,-0.263626801678441
0.028002800280028,-5.25836063162396e-05,1.99999999930874,0.999936787163893,1.995389321853,3.14161894539295,1.5661856330031,0.000790986063196143,-0.273427855640976
0.029002900290029,-5.41453735094754e-05,1.99999999926707,0.999933903245274,1.99511096872942,3.14161972627655,1.56590727678026,0.000770402042375861,-0.283228920638441
0.03000300030003,-5.56645908528289e-05,1.99999999922536,0.999930933696249,1.99482281406452,3.14162048588522,1.56561911850621,0.000748432451605714,-0.293029997840346
0.031003100310031,-5.7138438820357e-05,1.9999999991838,0.999927872862878,1.99452485791228,3.14162122280921,1.56532115816813,0.000725029186110067,-0.302831088497624
0.032003200320032,-5.85640016617552e-05,1.99999999914256,0.999924714899214,1.99421710033192,3.14162193559063,1.5650133957519,0.00070014413659955,-0.312632193945402
0.033003300330033,-5.99382673970282e-05,1.99999999910185,0.999921453767317,1.99389954138829,3.1416226227235,1.56469583124202,0.000673729189129749,-0.322433315605768
0.034003400340034,-6.12581277996151e-05,1.99999999906186,0.999918083237271,1.99357218115218,3.1416232826537,1.56436846462154,0.000645736224960901,-0.332234454990538
