t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
8.118,-1.9928240149846166,0.16927033201536806,-1.0845467043729722,0.5876389816870164,-1.6555328617490916,14.568815423887031,-0.4319711134619304,9.157842307808858
8.119,-1.9927503291992408,0.17013560907792843,-1.0883388960587654,0.5967970200407567,-1.6559670661945456,14.577965040407763,-0.4364029178202228,9.141459948044572
8.12,-1.9926755019766405,0.17100977697822944,-1.0921985186763146,0.6059134474000193,-1.656405748495164,14.587098238991764,-0.4409207392697674,9.125017158881212
8.121,-1.9925995070743123,0.17189300278722208,-1.0961247870283293,0.6149878868904766,-1.6568489930855756,14.596214963644925,-0.44552139569397303,9.10852263947588
8.122,-1.9925223183818388,0.17278544715994426,-1.1001169162082858,0.6240199739544473,-1.6572968812038773,14.60531516708197,-0.4502017625332627,9.091984923817868
8.123,-1.9924439099176914,0.17368726444936078,-1.1041741220256913,0.6330093561435237,-1.6577494909487815,14.614398810560823,-0.4549587740851927,9.0754123770905
8.124,-1.9923642558257182,0.17459860282382525,-1.1082956214133017,0.6419556929039537,-1.6582068973385846,14.623465863712033,-0.4597894246540326,9.058813192469506
8.125,-1.9922833303713396,0.1755196043878962,-1.1124806328163488,0.6508586553556883,-1.6586691723718197,14.632516304363886,-0.4646907695552198,9.042195388345524
8.126,-1.992201107937464,0.17645040530625436,-1.1167283765638005,0.6597179260658615,-1.6591363850894687,14.64155011836368,-0.46965992598008416,9.025566805958485
8.127,-1.992117563020144,0.17739113593041378,-1.1210380752216251,0.6685331988171819,-1.6596086016385794,14.65056729939538,-0.47469407372606626,9.008935107432146
8.128,-1.9920326702239906,0.17834192092796902,-1.1254089539281884,0.6773041783720097,-1.6600858853371572,14.65956784879417,-0.479790455797815,8.992307774196586
8.129,-1.9919464042573558,0.17930287941410952,-1.1298402407119714,0.6860305802328617,-1.6605682967401987,14.668551775358418,-0.48494637888457476,8.975692105786258
8.13,-1.9918587399273069,0.18027412508510868,-1.1343311667916816,0.6947121303997673,-1.661055893706719,14.677519095159248,-0.49015921371906374,8.959095219002045
8.131,-1.991769652134402,0.1812557663535257,-1.1388809668590705,0.7033485651252734,-1.6615487314676427,14.686469831348326,-0.49542639532328625,8.942524047424822
