t,x1,y1,x2,y2,theta1,theta2,omega1,omega2
0.0,2.4492935982947064e-16,2.0,0.9999996829318348,1.9992036732892668,3.141592653589793,1.57,0.0,0.0
0.001000100010001,1.3049306308995975e-09,2.0,0.9999996803219744,1.9991987723112001,3.141592652937328,1.56999509902037,-1.3088033439128495e-06,-0.009800979066422239
0.002000200020002,5.26776424771031e-09,2.0,0.9999996723963182,1.999184069377059,3.141592650955911,1.5699803960814223,-2.6656457492683555e-06,-0.019601958164794833
0.003000300030003,1.2032617813920459e-08,2.0,0.9999996588666296,1.9991595644868978,3.1415926475734843,1.5699558911828566,-4.118568338041688e-06,-0.02940293735685198
0.004000400040004,2.1839699183137945e-08,1.9999999999999998,0.9999996392525291,1.9991252576414662,3.1415926426699436,1.569921584324808,-5.7156085473698795e-06,-0.03920391664901182
0.005000500050005001,3.5025318890339055e-08,1.9999999999999998,0.9999996128815043,1.9990811488417781,3.141592636077134,1.5698774755073792,-7.5048042576702676e-06,-0.04900489605770609
0.006000600060006,5.202187949372744e-08,1.9999999999999993,0.9999995788888998,1.9990272380890446,3.1415926275788535,1.5698235647305265,-9.534194782811073e-06,-0.058805875624467444
0.0070007000700070005,7.335787823926936e-08,1.9999999999999987,0.9999995362179199,1.998963525384739,3.141592616910854,1.5697598519940597,-1.1851820870111402e-05,-0.06860685541592945
0.008000800080008,9.965791061340736e-08,1.9999999999999976,0.9999994836196319,1.9988900107306748,3.141592603760838,1.569686337297642,-1.4505724700341242e-05,-0.07840783552382663
0.009000900090009001,1.3164266501398977e-07,1.9999999999999956,0.9999994196529608,1.9988066941290963,3.1415925877684607,1.56960302064079,-1.7543949887721483e-05,-0.08820881606499434
0.010001000100010001,1.7012892719116276e-07,1.9999999999999927,0.9999993426846943,1.9987135755827856,3.1415925685253296,1.5695099020228747,-2.101454147992387e-05,-0.09800979718136893
0.011001100110011002,2.1602957491829986e-07,1.9999999999999882,0.9999992508894769,1.9986106550951823,3.141592545575006,1.5694069814431197,-2.496554595807104e-05,-0.10781077903998765
0.012001200120012,2.7035358598560766e-07,1.9999999999999818,0.9999991422498186,1.9984979326705175,3.1415925184130002,1.5692942589006027,-2.944501123673654e-05,-0.11761176183298863
0.013001300130013,3.3420602843016326e-07,1.999999999999972,0.9999990145560845,1.9983754083139615,3.141592486486779,1.569171734394255,-3.450098666394477e-05,-0.12741274577761103
0.014001400140014001,4.087880703058768e-07,1.9999999999999583,0.9999988654065058,1.9982430820317882,3.141592449195758,1.5690394079228611,-4.018152302117103e-05,-0.13721373111619475
0.015001500150015001,4.953969716898857e-07,1.9999999999999387,0.9999986922071711,1.998100953831549,3.1415924058913074,1.5688972794850593,-4.6534672523341526e-05,-0.14701471811618072
0.016001600160016,5.954260900116246e-07,1.9999999999999114,0.9999984921720324,1.9979490237222655,3.1415923558767482,1.5687453490793415,-5.360848881883329e-05,-0.15681570707011083
0.017001700170017002,7.102565960044319e-07,1.9999999999998739,0.9999982622120132,1.9977872905357024,3.1415922984614952,1.5685836155251196,-6.145197502389931e-05,-0.16661671571321932
0.018001800180018002,8.413638570521247e-07,1.999999999999823,0.9999979990434423,1.9976157532108816,3.1415922329078647,1.5684120777470214,-7.011406437771347e-05,-0.17641776014690294
0.019001900190019003,9.904328106775398e-07,1.9999999999997549,0.999997699306451,1.9974344119798533,3.141592158373388,1.5682307359604333,-7.96426614653961e-05,-0.18621883741381698
0.020002000200020003,1.1592448861070296e-06,1.999999999999664,0.999997359449441,1.9972432670688707,3.14159207396735,1.5680395903724242,-9.008568035336883e-05,-0.1960199447568346
0.021002100210021003,1.3496780016059255e-06,1.9999999999995446,0.9999969757290967,1.9970423186985524,3.1415919787507924,1.5678386411816478,-0.00010149104466773627,-0.20582107962049373
0.022002200220022004,1.5637065564849332e-06,1.9999999999993887,0.9999965442103896,1.9968315670841574,3.141591871736515,1.5676278885783423,-0.00011390668759428591,-0.21562223965099717
0.023002300230023004,1.8034014390937354e-06,1.9999999999991869,0.999996060766598,1.9966110124358756,3.1415917518890737,1.567407332744331,-0.00012738055187848813,-0.22542342269621257
0.024002400240024,2.0709300206037443e-06,1.9999999999989277,0.9999955210793118,1.996380654959129,3.141591618124783,1.5671769738530206,-0.0001419605898254962,-0.2352246268056725
0.025002500250025,2.3685561576726345e-06,1.9999999999985976,0.9999949206384448,1.9961404948548922,3.1415914693117144,1.5669368120694038,-0.0001576947633001465,-0.24502585023057433
0.026002600260026,2.698640193332519e-06,1.9999999999981792,0.9999942547422447,1.995890532320021,3.1415913042696966,1.5666868475500573,-0.00017463104372695813,-0.25482709142378024
0.027002700270027002,3.0636389543254134e-06,1.9999999999976534,0.9999935184972981,1.9956307675476,3.141591121770316,1.5664270804431424,-0.00019281741209013314,-0.2646283490398174
0.028002800280028002,3.466105752879589e-06,1.9999999999969966,0.9999927068185395,1.9953612007273014,3.141590920536917,1.5661575108884052,-0.00021230185893355647,-0.27442962193487763
0.029002900290029002,3.908690387597748e-06,1.9999999999961806,0.9999918144292578,1.9950818320457584,3.1415906992445994,1.565878139017176,-0.00023313238436079616,-0.28423090916681787
0.030003000300030003,4.394139140792484e-06,1.999999999995173,0.9999908358610992,1.9947926616869547,3.141590456520223,1.5655889649523704,-0.0002553569980351029,-0.2940322099951596
0.031003100310031003,4.925294781150811e-06,1.9999999999939353,0.9999897654540745,1.994493689832624,3.1415901909424027,1.5652899888084884,-0.0002790237191794105,-0.3038335238810895
