runtime,memory
4.655647039413452,141.7109375
2.549412727355957,142.2265625
2.3853018283843994,142.2265625
2.3703722953796387,142.34765625
2.3770079612731934,142.3515625
2.345722198486328,142.46484375
2.3522908687591553,142.46484375
2.344440221786499,142.46484375
2.3290586471557617,142.46484375
2.3197884559631348,142.46484375
2.3365225791931152,142.46484375
2.426025867462158,142.46484375
2.4861059188842773,142.46484375
2.3730506896972656,142.47265625
2.387899875640869,142.47265625
2.3436169624328613,142.47265625
2.3618886470794678,142.47265625
2.360962152481079,142.47265625
2.311565637588501,142.47265625
2.364121437072754,142.47265625
2.3608977794647217,142.47265625
2.380769729614258,142.47265625
2.3672523498535156,142.47265625
2.346935272216797,142.47265625
2.3629817962646484,142.47265625
2.3901491165161133,142.47265625
2.3842244148254395,142.47265625
2.3300700187683105,142.47265625
2.344468355178833,142.47265625
2.369694232940674,142.47265625
2.353235960006714,142.47265625
2.3300132751464844,142.47265625
2.356839895248413,142.47265625
2.349514961242676,142.47265625
2.359412670135498,142.47265625
2.3470866680145264,142.47265625
2.532691240310669,142.47265625
2.348544120788574,142.47265625
2.354844808578491,142.47265625
2.3244638442993164,142.47265625
2.353422164916992,142.47265625
2.3290858268737793,142.47265625
2.3752200603485107,142.47265625
2.3539090156555176,142.47265625
2.320983648300171,142.47265625
2.364957809448242,142.47265625
2.3943192958831787,142.47265625
2.3633196353912354,142.47265625
2.345900058746338,142.47265625
2.3502612113952637,142.47265625
2.3754336833953857,142.6015625
2.39947247505188,142.6015625
2.311253309249878,142.6015625
2.346733570098877,142.6015625
2.333261251449585,142.6015625
2.3271830081939697,142.6015625
2.3286397457122803,142.6015625
2.3924484252929688,142.6015625
2.314964771270752,142.6015625
2.3634369373321533,142.6015625
2.38305926322937,142.6015625
2.3807477951049805,142.6015625
2.358187675476074,142.6015625
2.380449056625366,142.6015625
2.3396897315979004,142.6015625
2.3687398433685303,142.6015625
2.3948476314544678,142.6015625
2.308978319168091,142.6015625
2.311225652694702,142.6015625
2.3583664894104004,142.6015625
2.3166980743408203,142.6015625
2.3457911014556885,142.6015625
2.340236186981201,142.6015625
2.3645122051239014,142.6015625
2.3568780422210693,142.6015625
